Time	[Ca]	Values[AMPAR_bar]	Values[CaMKII_active_ratio]	Values[CaMKIIp_bar]	Values[CamCaMKII_bar]	Values[CamR_ratio]	Values[Dp_bar]	Values[PKA_bar]	Values[PP1a_bar]	Values[PP2B_bar]
1.681	1.92606e-08	0.29772	0.0729553	0.0180241	0.170105	0.0513003	0.973033	0.01	0.156495	0.00420029
1.682	1.4468e-08	0.297721	0.0729659	0.018025	0.17013	0.0513082	0.973033	0.01	0.156497	0.00420292
1.683	1.16595e-08	0.297722	0.0729765	0.0180259	0.170155	0.0513158	0.973033	0.01	0.1565	0.00420558
1.684	1.16595e-08	0.297723	0.0729872	0.0180268	0.17018	0.0513234	0.973033	0.01	0.156502	0.00420824
1.685	8.81664e-09	0.297724	0.0729978	0.0180277	0.170204	0.0513308	0.973033	0.01	0.156504	0.0042109
1.686	8.0754e-09	0.297725	0.0730084	0.0180286	0.170229	0.0513382	0.973033	0.01	0.156506	0.00421356
1.687	7.58957e-09	0.297726	0.0730189	0.0180295	0.170254	0.0513455	0.973033	0.01	0.156508	0.00421622
1.688	7.27437e-09	0.297727	0.0730294	0.0180304	0.170278	0.0513528	0.973032	0.01	0.15651	0.00421887
1.689	7.07564e-09	0.297728	0.0730398	0.0180314	0.170302	0.0513601	0.973032	0.01	0.156512	0.00422152
1.69	6.95933e-09	0.297729	0.0730502	0.0180323	0.170327	0.0513673	0.973032	0.01	0.156514	0.00422417
1.691	6.90432e-09	0.29773	0.0730606	0.0180332	0.170351	0.0513745	0.973032	0.01	0.156516	0.00422681
1.692	6.91007e-09	0.297731	0.0730709	0.0180341	0.170375	0.0513817	0.973032	0.01	0.156519	0.00422944
1.693	7.01196e-09	0.297732	0.0730811	0.0180351	0.170399	0.0513888	0.973032	0.01	0.156521	0.00423207
1.694	7.21338e-09	0.297733	0.0730913	0.018036	0.170423	0.0513959	0.973032	0.01	0.156523	0.0042347
1.695	7.50741e-09	0.297734	0.0731015	0.0180369	0.170446	0.051403	0.973032	0.01	0.156525	0.00423732
1.696	7.89021e-09	0.297735	0.0731116	0.0180379	0.17047	0.0514101	0.973031	0.01	0.156527	0.00423994
1.697	8.36748e-09	0.297736	0.0731217	0.0180388	0.170493	0.0514171	0.973031	0.01	0.156529	0.00424256
1.698	8.96436e-09	0.297737	0.0731317	0.0180397	0.170517	0.0514242	0.973031	0.01	0.156531	0.00424517
1.699	9.76678e-09	0.297738	0.0731417	0.0180407	0.17054	0.0514312	0.973031	0.01	0.156533	0.00424778
1.7	1.2212e-08	0.297739	0.0731517	0.0180416	0.170564	0.0514383	0.973031	0.01	0.156536	0.0042504
1.701	1.73124e-08	0.29774	0.0731617	0.0180426	0.170587	0.0514455	0.973031	0.01	0.156538	0.00425302
1.702	1.21863e-08	0.297741	0.0731718	0.0180435	0.17061	0.0514529	0.973031	0.01	0.15654	0.00425565
1.703	9.98466e-09	0.297742	0.0731819	0.0180445	0.170634	0.0514601	0.973031	0.01	0.156542	0.0042583
1.704	8.64338e-09	0.297743	0.073192	0.0180454	0.170657	0.0514672	0.973031	0.01	0.156544	0.00426094
1.705	7.78689e-09	0.297744	0.073202	0.0180464	0.170681	0.0514742	0.97303	0.01	0.156546	0.00426359
1.706	7.23664e-09	0.297745	0.073212	0.0180473	0.170704	0.0514812	0.97303	0.01	0.156548	0.00426624
1.707	6.88371e-09	0.297746	0.073222	0.0180483	0.170727	0.0514881	0.97303	0.01	0.156551	0.00426888
1.708	6.66072e-09	0.297747	0.0732319	0.0180493	0.170751	0.051495	0.97303	0.01	0.156553	0.00427152
1.709	6.52626e-09	0.297749	0.0732418	0.0180502	0.170774	0.0515019	0.97303	0.01	0.156555	0.00427415
1.71	6.45497e-09	0.29775	0.0732516	0.0180512	0.170797	0.0515087	0.97303	0.01	0.156557	0.00427677
1.711	6.43147e-09	0.297751	0.0732614	0.0180522	0.170819	0.0515155	0.97303	0.01	0.156559	0.00427939
1.712	6.45876e-09	0.297752	0.0732711	0.0180531	0.170842	0.0515222	0.97303	0.01	0.156561	0.00428201
1.713	6.57261e-09	0.297753	0.0732808	0.0180541	0.170865	0.0515289	0.973029	0.01	0.156563	0.00428462
1.714	6.77593e-09	0.297754	0.0732904	0.0180551	0.170887	0.0515356	0.973029	0.01	0.156566	0.00428722
1.715	7.06249e-09	0.297755	0.0733	0.0180561	0.170909	0.0515423	0.973029	0.01	0.156568	0.00428982
1.716	7.42979e-09	0.297756	0.0733095	0.018057	0.170932	0.051549	0.973029	0.01	0.15657	0.00429242
1.717	7.88654e-09	0.297757	0.073319	0.018058	0.170954	0.0515556	0.973029	0.01	0.156572	0.00429501
1.718	8.46781e-09	0.297758	0.0733285	0.018059	0.170976	0.0515623	0.973029	0.01	0.156574	0.0042976
1.719	9.32414e-09	0.297759	0.0733379	0.01806	0.170998	0.0515689	0.973029	0.01	0.156576	0.00430019
1.72	1.47183e-08	0.29776	0.0733474	0.018061	0.17102	0.0515756	0.973029	0.01	0.156579	0.00430278
1.721	1.3448e-08	0.297761	0.0733568	0.018062	0.171042	0.0515825	0.973028	0.01	0.156581	0.00430538
1.722	1.00989e-08	0.297762	0.0733663	0.018063	0.171064	0.0515894	0.973028	0.01	0.156583	0.00430799
1.723	8.4875e-09	0.297764	0.0733758	0.018064	0.171086	0.0515961	0.973028	0.01	0.156585	0.00431061
1.724	7.50838e-09	0.297765	0.0733853	0.018065	0.171108	0.0516027	0.973028	0.01	0.156587	0.00431323
1.725	6.89961e-09	0.297766	0.0733947	0.018066	0.17113	0.0516093	0.973028	0.01	0.15659	0.00431584
1.726	6.51933e-09	0.297767	0.0734041	0.018067	0.171152	0.0516158	0.973028	0.01	0.156592	0.00431845
1.727	6.28357e-09	0.297768	0.0734134	0.018068	0.171174	0.0516223	0.973028	0.01	0.156594	0.00432106
1.728	6.14233e-09	0.297769	0.0734227	0.018069	0.171196	0.0516288	0.973028	0.01	0.156596	0.00432366
1.729	6.06587e-09	0.29777	0.073432	0.01807	0.171217	0.0516352	0.973027	0.01	0.156598	0.00432625
1.73	6.03649e-09	0.297771	0.0734412	0.018071	0.171239	0.0516416	0.973027	0.01	0.156601	0.00432884
1.731	6.04373e-09	0.297772	0.0734503	0.018072	0.17126	0.051648	0.973027	0.01	0.156603	0.00433142
1.732	6.0937e-09	0.297773	0.0734594	0.018073	0.171281	0.0516543	0.973027	0.01	0.156605	0.004334
1.733	6.22287e-09	0.297775	0.0734685	0.0180741	0.171303	0.0516606	0.973027	0.01	0.156607	0.00433657
1.734	6.43428e-09	0.297776	0.0734775	0.0180751	0.171324	0.0516669	0.973027	0.01	0.156609	0.00433914
1.735	6.72317e-09	0.297777	0.0734865	0.0180761	0.171345	0.0516731	0.973027	0.01	0.156612	0.0043417
1.736	7.08993e-09	0.297778	0.0734954	0.0180771	0.171365	0.0516794	0.973027	0.01	0.156614	0.00434426
1.737	7.55034e-09	0.297779	0.0735043	0.0180781	0.171386	0.0516856	0.973026	0.01	0.156616	0.00434681
1.738	8.16714e-09	0.29778	0.0735132	0.0180792	0.171407	0.0516918	0.973026	0.01	0.156618	0.00434936
1.739	9.81097e-09	0.297781	0.073522	0.0180802	0.171428	0.0516981	0.973026	0.01	0.15662	0.00435191
1.74	1.53582e-08	0.297782	0.0735309	0.0180812	0.171448	0.0517044	0.973026	0.01	0.156623	0.00435447
1.741	1.03879e-08	0.297784	0.0735397	0.0180823	0.171469	0.0517109	0.973026	0.01	0.156625	0.00435703
1.742	8.38678e-09	0.297785	0.0735486	0.0180833	0.17149	0.0517172	0.973026	0.01	0.156627	0.0043596
1.743	7.26232e-09	0.297786	0.0735575	0.0180843	0.17151	0.0517234	0.973026	0.01	0.156629	0.00436218
1.744	6.58832e-09	0.297787	0.0735664	0.0180854	0.171531	0.0517296	0.973025	0.01	0.156631	0.00436475
1.745	6.18164e-09	0.297788	0.0735752	0.0180864	0.171551	0.0517357	0.973025	0.01	0.156634	0.00436731
1.746	5.93776e-09	0.297789	0.0735839	0.0180875	0.171572	0.0517418	0.973025	0.01	0.156636	0.00436988
1.747	5.79601e-09	0.29779	0.0735926	0.0180885	0.171592	0.0517479	0.973025	0.01	0.156638	0.00437243
1.748	5.72125e-09	0.297792	0.0736013	0.0180896	0.171612	0.0517539	0.973025	0.01	0.15664	0.00437498
1.749	5.69314e-09	0.297793	0.0736099	0.0180906	0.171633	0.0517599	0.973025	0.01	0.156643	0.00437753
1.75	5.69995e-09	0.297794	0.0736185	0.0180917	0.171653	0.0517658	0.973025	0.01	0.156645	0.00438006
1.751	5.73503e-09	0.297795	0.073627	0.0180927	0.171672	0.0517718	0.973025	0.01	0.156647	0.0043826
1.752	5.80692e-09	0.297796	0.0736355	0.0180938	0.171692	0.0517776	0.973024	0.01	0.156649	0.00438512
1.753	5.80692e-09	0.297797	0.0736439	0.0180948	0.171712	0.0517835	0.973024	0.01	0.156652	0.00438765
1.754	6.17661e-09	0.297798	0.0736523	0.0180959	0.171731	0.0517894	0.973024	0.01	0.156654	0.00439016
1.755	6.47572e-09	0.2978	0.0736607	0.018097	0.171751	0.0517952	0.973024	0.01	0.156656	0.00439267
1.756	6.8559e-09	0.297801	0.073669	0.018098	0.17177	0.051801	0.973024	0.01	0.156658	0.00439518
1.757	6.8559e-09	0.297802	0.0736773	0.0180991	0.17179	0.0518068	0.973024	0.01	0.156661	0.00439769
1.758	8.12565e-09	0.297803	0.0736855	0.0181002	0.171809	0.0518126	0.973024	0.01	0.156663	0.00440019
1.759	1.37634e-08	0.297804	0.0736938	0.0181012	0.171828	0.0518185	0.973023	0.01	0.156665	0.00440269
1.76	1.10689e-08	0.297805	0.073702	0.0181023	0.171847	0.0518246	0.973023	0.01	0.156667	0.0044052
1.761	1.10689e-08	0.297807	0.0737103	0.0181034	0.171867	0.0518305	0.973023	0.01	0.15667	0.00440772
1.762	7.09242e-09	0.297808	0.0737186	0.0181044	0.171886	0.0518363	0.973023	0.01	0.156672	0.00441024
1.763	6.33384e-09	0.297809	0.0737269	0.0181055	0.171905	0.0518421	0.973023	0.01	0.156674	0.00441276
1.764	5.8894e-09	0.29781	0.0737351	0.0181066	0.171925	0.0518478	0.973023	0.01	0.156677	0.00441527
1.765	5.8894e-09	0.297811	0.0737433	0.0181077	0.171944	0.0518535	0.973023	0.01	0.156679	0.00441778
1.766	5.48988e-09	0.297812	0.0737514	0.0181088	0.171963	0.0518591	0.973023	0.01	0.156681	0.00442029
1.767	5.41871e-09	0.297814	0.0737595	0.0181098	0.171981	0.0518647	0.973022	0.01	0.156683	0.00442279
1.768	5.39513e-09	0.297815	0.0737675	0.0181109	0.172	0.0518703	0.973022	0.01	0.156686	0.00442528
1.769	5.39513e-09	0.297816	0.0737755	0.018112	0.172019	0.0518759	0.973022	0.01	0.156688	0.00442777
1.77	5.44261e-09	0.297817	0.0737834	0.0181131	0.172037	0.0518814	0.973022	0.01	0.15669	0.00443025
1.771	5.5022e-09	0.297818	0.0737914	0.0181142	0.172056	0.0518869	0.973022	0.01	0.156693	0.00443272
1.772	5.59479e-09	0.297819	0.0737992	0.0181153	0.172074	0.0518924	0.973022	0.01	0.156695	0.00443519
1.773	5.59479e-09	0.297821	0.073807	0.0181164	0.172092	0.0518978	0.973022	0.01	0.156697	0.00443766
1.774	5.99851e-09	0.297822	0.0738148	0.0181175	0.172111	0.0519032	0.973021	0.01	0.156699	0.00444011
1.775	6.31631e-09	0.297823	0.0738226	0.0181186	0.172129	0.0519087	0.973021	0.01	0.156702	0.00444257
1.776	6.72849e-09	0.297824	0.0738303	0.0181197	0.172147	0.0519141	0.973021	0.01	0.156704	0.00444502
1.777	6.72849e-09	0.297825	0.073838	0.0181208	0.172165	0.0519195	0.973021	0.01	0.156706	0.00444747
1.778	1.06178e-08	0.297827	0.0738456	0.0181219	0.172183	0.0519249	0.973021	0.01	0.156709	0.00444992
1.779	1.24521e-08	0.297828	0.0738533	0.018123	0.1722	0.0519304	0.973021	0.01	0.156711	0.00445237
1.78	8.50413e-09	0.297829	0.073861	0.0181241	0.172218	0.051936	0.973021	0.01	0.156713	0.00445483
1.781	8.50413e-09	0.29783	0.0738687	0.0181252	0.172236	0.0519415	0.97302	0.01	0.156716	0.00445729
1.782	6.15833e-09	0.297831	0.0738764	0.0181263	0.172254	0.0519469	0.97302	0.01	0.156718	0.00445975
1.783	5.65762e-09	0.297833	0.073884	0.0181274	0.172272	0.0519522	0.97302	0.01	0.15672	0.00446221
1.784	5.37518e-09	0.297834	0.0738916	0.0181285	0.17229	0.0519575	0.97302	0.01	0.156723	0.00446467
1.785	5.37518e-09	0.297835	0.0738992	0.0181296	0.172308	0.0519627	0.97302	0.01	0.156725	0.00446711
1.786	5.1545e-09	0.297836	0.0739067	0.0181308	0.172325	0.0519679	0.97302	0.01	0.156727	0.00446956
1.787	5.13548e-09	0.297837	0.0739142	0.0181319	0.172342	0.0519731	0.97302	0.01	0.15673	0.00447199
1.788	5.15117e-09	0.297839	0.0739216	0.018133	0.17236	0.0519783	0.973019	0.01	0.156732	0.00447442
1.789	5.15117e-09	0.29784	0.073929	0.0181341	0.172377	0.0519834	0.973019	0.01	0.156734	0.00447685
1.79	5.25526e-09	0.297841	0.0739364	0.0181352	0.172394	0.0519886	0.973019	0.01	0.156737	0.00447927
1.791	5.33694e-09	0.297842	0.0739437	0.0181364	0.172411	0.0519936	0.973019	0.01	0.156739	0.00448168
1.792	5.44964e-09	0.297844	0.073951	0.0181375	0.172428	0.0519987	0.973019	0.01	0.156741	0.00448409
1.793	5.44964e-09	0.297845	0.0739582	0.0181386	0.172445	0.0520038	0.973019	0.01	0.156744	0.00448649
1.794	5.89408e-09	0.297846	0.0739654	0.0181398	0.172462	0.0520088	0.973019	0.01	0.156746	0.00448889
1.795	6.24271e-09	0.297847	0.0739726	0.0181409	0.172479	0.0520138	0.973018	0.01	0.156748	0.00449129
1.796	6.72266e-09	0.297848	0.0739797	0.018142	0.172495	0.0520188	0.973018	0.01	0.156751	0.00449368
1.797	6.72266e-09	0.29785	0.0739868	0.0181432	0.172512	0.0520238	0.973018	0.01	0.156753	0.00449607
1.798	1.34619e-08	0.297851	0.0739939	0.0181443	0.172528	0.0520289	0.973018	0.01	0.156755	0.00449846
1.799	8.79129e-09	0.297852	0.074001	0.0181454	0.172545	0.0520342	0.973018	0.01	0.156758	0.00450086
1.8	7.01757e-09	0.297853	0.0740082	0.0181466	0.172562	0.0520393	0.973018	0.01	0.15676	0.00450326
1.801	7.01757e-09	0.297855	0.0740153	0.0181477	0.172578	0.0520443	0.973018	0.01	0.156763	0.00450567
1.802	5.49267e-09	0.297856	0.0740224	0.0181488	0.172595	0.0520492	0.973017	0.01	0.156765	0.00450807
1.803	5.11203e-09	0.297857	0.0740295	0.01815	0.172611	0.0520541	0.973017	0.01	0.156767	0.00451046
1.804	4.85445e-09	0.297858	0.0740365	0.0181511	0.172628	0.052059	0.973017	0.01	0.15677	0.00451286
1.805	4.85445e-09	0.29786	0.0740435	0.0181523	0.172644	0.0520639	0.973017	0.01	0.156772	0.00451524
1.806	4.55247e-09	0.297861	0.0740504	0.0181534	0.17266	0.0520687	0.973017	0.01	0.156774	0.00451762
1.807	4.46637e-09	0.297862	0.0740573	0.0181546	0.172676	0.0520734	0.973017	0.01	0.156777	0.00451999
1.808	4.40806e-09	0.297863	0.0740642	0.0181557	0.172692	0.0520782	0.973017	0.01	0.156779	0.00452236
1.809	4.40806e-09	0.297865	0.074071	0.0181569	0.172708	0.0520829	0.973016	0.01	0.156782	0.00452472
1.81	4.35071e-09	0.297866	0.0740778	0.018158	0.172724	0.0520876	0.973016	0.01	0.156784	0.00452707
1.811	4.34447e-09	0.297867	0.0740845	0.0181592	0.17274	0.0520922	0.973016	0.01	0.156786	0.00452941
1.812	4.35032e-09	0.297868	0.0740912	0.0181604	0.172755	0.0520969	0.973016	0.01	0.156789	0.00453175
1.813	4.36702e-09	0.29787	0.0740978	0.0181615	0.172771	0.0521015	0.973016	0.01	0.156791	0.00453409
1.814	4.39382e-09	0.297871	0.0741044	0.0181627	0.172786	0.052106	0.973016	0.01	0.156794	0.00453641
1.815	4.43031e-09	0.297872	0.0741109	0.0181638	0.172801	0.0521106	0.973015	0.01	0.156796	0.00453873
1.816	4.47639e-09	0.297873	0.0741174	0.018165	0.172817	0.0521151	0.973015	0.01	0.156799	0.00454105
1.817	4.53225e-09	0.297875	0.0741239	0.0181662	0.172832	0.0521196	0.973015	0.01	0.156801	0.00454335
1.818	4.59839e-09	0.297876	0.0741303	0.0181673	0.172847	0.0521241	0.973015	0.01	0.156803	0.00454566
1.819	4.6758e-09	0.297877	0.0741367	0.0181685	0.172862	0.0521285	0.973015	0.01	0.156806	0.00454795
1.82	4.76611e-09	0.297878	0.0741431	0.0181697	0.172876	0.0521329	0.973015	0.01	0.156808	0.00455024
1.821	4.87201e-09	0.29788	0.0741494	0.0181708	0.172891	0.0521373	0.973015	0.01	0.156811	0.00455253
1.822	4.99808e-09	0.297881	0.0741557	0.018172	0.172906	0.0521417	0.973014	0.01	0.156813	0.00455481
1.823	5.15277e-09	0.297882	0.0741619	0.0181732	0.17292	0.0521461	0.973014	0.01	0.156815	0.00455709
1.824	5.35387e-09	0.297883	0.0741681	0.0181743	0.172935	0.0521504	0.973014	0.01	0.156818	0.00455936
1.825	5.65229e-09	0.297885	0.0741743	0.0181755	0.172949	0.0521547	0.973014	0.01	0.15682	0.00456162
1.826	6.99782e-09	0.297886	0.0741805	0.0181767	0.172964	0.0521591	0.973014	0.01	0.156823	0.00456389
1.827	1.14372e-08	0.297887	0.0741866	0.0181779	0.172978	0.0521634	0.973014	0.01	0.156825	0.00456615
1.828	6.96995e-09	0.297888	0.0741928	0.0181791	0.172992	0.052168	0.973014	0.01	0.156828	0.00456842
1.829	5.39294e-09	0.29789	0.074199	0.0181802	0.173007	0.0521724	0.973013	0.01	0.15683	0.00457069
1.83	4.53536e-09	0.297891	0.0742051	0.0181814	0.173021	0.0521766	0.973013	0.01	0.156833	0.00457296
1.831	4.0063e-09	0.297892	0.0742112	0.0181826	0.173035	0.0521809	0.973013	0.01	0.156835	0.00457523
1.832	3.66025e-09	0.297894	0.0742173	0.0181838	0.17305	0.0521851	0.973013	0.01	0.156838	0.00457749
1.833	3.42411e-09	0.297895	0.0742233	0.018185	0.173064	0.0521892	0.973013	0.01	0.15684	0.00457974
1.834	3.25716e-09	0.297896	0.0742293	0.0181862	0.173078	0.0521933	0.973013	0.01	0.156842	0.00458198
1.835	3.13532e-09	0.297897	0.0742352	0.0181873	0.173091	0.0521974	0.973012	0.01	0.156845	0.00458421
1.836	3.04381e-09	0.297899	0.0742411	0.0181885	0.173105	0.0522014	0.973012	0.01	0.156847	0.00458644
1.837	2.97337e-09	0.2979	0.0742469	0.0181897	0.173119	0.0522055	0.973012	0.01	0.15685	0.00458866
1.838	2.9181e-09	0.297901	0.0742527	0.0181909	0.173132	0.0522094	0.973012	0.01	0.156852	0.00459087
1.839	2.87413e-09	0.297903	0.0742584	0.0181921	0.173146	0.0522134	0.973012	0.01	0.156855	0.00459307
1.84	2.8389e-09	0.297904	0.0742641	0.0181933	0.173159	0.0522173	0.973012	0.01	0.156857	0.00459527
1.841	2.81069e-09	0.297905	0.0742697	0.0181945	0.173172	0.0522211	0.973011	0.01	0.15686	0.00459745
1.842	2.7883e-09	0.297906	0.0742753	0.0181957	0.173185	0.052225	0.973011	0.01	0.156862	0.00459963
1.843	2.77087e-09	0.297908	0.0742808	0.0181969	0.173198	0.0522288	0.973011	0.01	0.156865	0.0046018
1.844	2.75782e-09	0.297909	0.0742863	0.0181981	0.173211	0.0522325	0.973011	0.01	0.156867	0.00460396
1.845	2.74868e-09	0.29791	0.0742917	0.0181993	0.173223	0.0522363	0.973011	0.01	0.15687	0.00460611
1.846	2.74313e-09	0.297912	0.0742971	0.0182005	0.173236	0.05224	0.973011	0.01	0.156872	0.00460825
1.847	2.7409e-09	0.297913	0.0743025	0.0182017	0.173248	0.0522436	0.973011	0.01	0.156875	0.00461039
1.848	2.74179e-09	0.297914	0.0743078	0.0182029	0.173261	0.0522473	0.97301	0.01	0.156877	0.00461252
1.849	2.74565e-09	0.297915	0.074313	0.0182041	0.173273	0.0522509	0.97301	0.01	0.15688	0.00461464
1.85	2.75233e-09	0.297917	0.0743182	0.0182053	0.173285	0.0522544	0.97301	0.01	0.156882	0.00461675
1.851	2.76174e-09	0.297918	0.0743234	0.0182065	0.173297	0.052258	0.97301	0.01	0.156885	0.00461885
1.852	2.77378e-09	0.297919	0.0743285	0.0182077	0.173309	0.0522615	0.97301	0.01	0.156887	0.00462095
1.853	2.78839e-09	0.297921	0.0743335	0.0182089	0.173321	0.052265	0.97301	0.01	0.15689	0.00462304
1.854	2.8055e-09	0.297922	0.0743385	0.0182101	0.173333	0.0522684	0.973009	0.01	0.156893	0.00462512
1.855	2.8251e-09	0.297923	0.0743435	0.0182113	0.173344	0.0522718	0.973009	0.01	0.156895	0.00462719
1.856	2.84717e-09	0.297925	0.0743485	0.0182126	0.173356	0.0522752	0.973009	0.01	0.156898	0.00462926
1.857	2.87172e-09	0.297926	0.0743533	0.0182138	0.173367	0.0522786	0.973009	0.01	0.1569	0.00463132
1.858	2.89878e-09	0.297927	0.0743582	0.018215	0.173378	0.052282	0.973009	0.01	0.156903	0.00463337
1.859	2.92843e-09	0.297928	0.074363	0.0182162	0.17339	0.0522853	0.973009	0.01	0.156905	0.00463541
1.86	2.96075e-09	0.29793	0.0743678	0.0182174	0.173401	0.0522885	0.973008	0.01	0.156908	0.00463745
1.861	2.99591e-09	0.297931	0.0743725	0.0182186	0.173412	0.0522918	0.973008	0.01	0.15691	0.00463948
1.862	3.03409e-09	0.297932	0.0743772	0.0182198	0.173423	0.052295	0.973008	0.01	0.156913	0.0046415
1.863	3.07554e-09	0.297934	0.0743818	0.0182211	0.173433	0.0522983	0.973008	0.01	0.156915	0.00464352
1.864	3.12061e-09	0.297935	0.0743864	0.0182223	0.173444	0.0523014	0.973008	0.01	0.156918	0.00464553
1.865	3.16973e-09	0.297936	0.074391	0.0182235	0.173455	0.0523046	0.973008	0.01	0.156921	0.00464754
1.866	3.22352e-09	0.297938	0.0743955	0.0182247	0.173465	0.0523077	0.973007	0.01	0.156923	0.00464953
1.867	3.28276e-09	0.297939	0.0744	0.0182259	0.173476	0.0523109	0.973007	0.01	0.156926	0.00465153
1.868	3.34856e-09	0.29794	0.0744045	0.0182272	0.173486	0.0523139	0.973007	0.01	0.156928	0.00465351
1.869	3.42247e-09	0.297942	0.074409	0.0182284	0.173497	0.052317	0.973007	0.01	0.156931	0.00465549
1.87	3.50681e-09	0.297943	0.0744134	0.0182296	0.173507	0.0523201	0.973007	0.01	0.156933	0.00465747
1.871	3.60515e-09	0.297944	0.0744177	0.0182308	0.173517	0.0523231	0.973007	0.01	0.156936	0.00465944
1.872	3.72362e-09	0.297945	0.0744221	0.0182321	0.173527	0.0523261	0.973006	0.01	0.156939	0.0046614
1.873	3.87409e-09	0.297947	0.0744264	0.0182333	0.173537	0.0523291	0.973006	0.01	0.156941	0.00466336
1.874	4.08588e-09	0.297948	0.0744306	0.0182345	0.173547	0.0523321	0.973006	0.01	0.156944	0.00466532
1.875	4.51557e-09	0.297949	0.0744349	0.0182357	0.173557	0.0523351	0.973006	0.01	0.156946	0.00466727
1.876	9.74391e-09	0.297951	0.0744391	0.018237	0.173567	0.0523381	0.973006	0.01	0.156949	0.00466922
1.877	6.36026e-09	0.297952	0.0744434	0.0182382	0.173577	0.0523413	0.973006	0.01	0.156952	0.00467117
1.878	6.36026e-09	0.297953	0.0744477	0.0182394	0.173587	0.0523443	0.973005	0.01	0.156954	0.00467312
1.879	3.51278e-09	0.297955	0.0744519	0.0182407	0.173597	0.0523473	0.973005	0.01	0.156957	0.00467508
1.88	2.98092e-09	0.297956	0.0744561	0.0182419	0.173607	0.0523502	0.973005	0.01	0.156959	0.00467703
1.881	2.6469e-09	0.297957	0.0744603	0.0182431	0.173617	0.0523531	0.973005	0.01	0.156962	0.00467897
1.882	2.6469e-09	0.297959	0.0744644	0.0182444	0.173626	0.0523559	0.973005	0.01	0.156965	0.0046809
1.883	2.27617e-09	0.29796	0.0744685	0.0182456	0.173636	0.0523587	0.973005	0.01	0.156967	0.00468283
1.884	2.17006e-09	0.297961	0.0744726	0.0182468	0.173645	0.0523615	0.973004	0.01	0.15697	0.00468475
1.885	2.09318e-09	0.297963	0.0744766	0.0182481	0.173655	0.0523643	0.973004	0.01	0.156972	0.00468666
1.886	2.09318e-09	0.297964	0.0744806	0.0182493	0.173664	0.052367	0.973004	0.01	0.156975	0.00468857
1.887	1.99291e-09	0.297965	0.0744845	0.0182505	0.173673	0.0523697	0.973004	0.01	0.156978	0.00469047
1.888	1.95979e-09	0.297967	0.0744884	0.0182518	0.173682	0.0523723	0.973004	0.01	0.15698	0.00469236
1.889	1.93425e-09	0.297968	0.0744922	0.018253	0.173691	0.0523749	0.973004	0.01	0.156983	0.00469424
1.89	1.93425e-09	0.297969	0.074496	0.0182542	0.1737	0.0523775	0.973003	0.01	0.156986	0.00469611
1.891	1.89988e-09	0.297971	0.0744998	0.0182555	0.173709	0.0523801	0.973003	0.01	0.156988	0.00469798
1.892	1.88916e-09	0.297972	0.0745035	0.0182567	0.173717	0.0523826	0.973003	0.01	0.156991	0.00469984
1.893	1.88194e-09	0.297973	0.0745072	0.018258	0.173726	0.0523851	0.973003	0.01	0.156994	0.00470169
1.894	1.88194e-09	0.297975	0.0745108	0.0182592	0.173734	0.0523876	0.973003	0.01	0.156996	0.00470353
1.895	1.87659e-09	0.297976	0.0745144	0.0182605	0.173743	0.0523901	0.973003	0.01	0.156999	0.00470537
1.896	1.87796e-09	0.297977	0.074518	0.0182617	0.173751	0.0523925	0.973002	0.01	0.157002	0.0047072
1.897	1.8818e-09	0.297979	0.0745215	0.0182629	0.173759	0.0523949	0.973002	0.01	0.157004	0.00470902
1.898	1.8818e-09	0.29798	0.0745249	0.0182642	0.173767	0.0523973	0.973002	0.01	0.157007	0.00471083
1.899	1.89642e-09	0.297981	0.0745284	0.0182654	0.173775	0.0523996	0.973002	0.01	0.15701	0.00471264
1.9	1.90701e-09	0.297983	0.0745318	0.0182667	0.173783	0.0524019	0.973002	0.01	0.157012	0.00471444
1.901	1.9197e-09	0.297984	0.0745351	0.0182679	0.173791	0.0524042	0.973002	0.01	0.157015	0.00471623
1.902	1.9197e-09	0.297985	0.0745384	0.0182692	0.173799	0.0524065	0.973001	0.01	0.157018	0.00471802
1.903	1.95116e-09	0.297987	0.0745417	0.0182704	0.173806	0.0524087	0.973001	0.01	0.15702	0.0047198
1.904	1.96985e-09	0.297988	0.0745449	0.0182717	0.173814	0.0524109	0.973001	0.01	0.157023	0.00472157
